date,address,species,block,street,trap,address_number_and_street,latitude,longitude,address_accuracy,num_mosquitos,wnv_present,year,month,day,week,day_of_week,coordinates,tmax_1,tmin_1,tavg_1,depart_1,dew_point_1,wet_bulb_1,sunrise_1,sunset_1,precip_total_1,stn_pressure_1,sea_level_1,result_speed_1,result_dir_1,avg_speed_1,heat_cool_1,normal_1,tmax_2,tmin_2,tavg_2,depart_2,dew_point_2,wet_bulb_2,sunrise_2,sunset_2,precip_total_2,stn_pressure_2,sea_level_2,result_speed_2,result_dir_2,avg_speed_2,heat_cool_2,normal_2,BR_1,DZ_1,FG_1,HZ_1,MD_1,RA_1,TS_1,TSRA_1,VCTS_1,BR_2,DZ_2,FG_2,HZ_2,MD_2,RA_2,TS_2,TSRA_2,VCTS_2
2007-06-05,"3800 North California Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,38, N CALIFORNIA AVE,T019,"3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.69845699999999,9,1,0,2007,6,5,23,1,"(41.94983, -87.698457)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,49, W BALMORAL AVE,T025,"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9,1,0,2007,6,5,23,1,"(41.979243, -87.750938)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,2,0,2007,6,5,23,1,"(41.986921, -87.689778)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,1,0,2007,6,5,23,1,"(41.801498, -87.763416)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,3,0,2007,6,5,23,1,"(41.906638, -87.701431)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,1,0,2007,6,5,23,1,"(41.723195, -87.64997)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,1,0,2007,6,5,23,1,"(41.868077, -87.666901)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,7,0,2007,6,5,23,1,"(41.868077, -87.666901)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"1100 South State Street, Chicago, IL 60605, USA",CULEX PIPIENS/RESTUANS,11, S STATE ST,T092,"1100  S STATE ST, Chicago, IL",41.869215999999994,-87.627561,8,1,0,2007,6,5,23,1,"(41.869216, -87.627561)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,2,0,2007,6,5,23,1,"(41.662014, -87.724608)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,4,0,2007,6,5,23,1,"(41.662014, -87.724608)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,1,0,2007,6,5,23,1,"(41.662014, -87.724608)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,1,0,2007,6,5,23,1,"(41.961743, -87.76007)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,2,0,2007,6,5,23,1,"(41.961743, -87.76007)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,1,0,2007,6,5,23,1,"(41.953067, -87.776792)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,3,0,2007,6,5,23,1,"(41.953067, -87.776792)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,3,0,2007,6,5,23,1,"(41.878114, -87.629798)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,1,0,2007,6,5,23,1,"(41.958271, -87.702575)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX RESTUANS,42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,2,0,2007,6,5,23,1,"(41.958271, -87.702575)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,1,0,2007,6,5,23,1,"(41.932094, -87.700117)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"1500 West Granville Avenue, Chicago, IL 60660, USA",CULEX PIPIENS/RESTUANS,15, W GRANVILLE AVE,T149,"1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8,1,0,2007,6,5,23,1,"(41.994469, -87.667736)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,18, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,2,0,2007,6,5,23,1,"(42.006858, -87.675919)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,1,0,2007,6,5,23,1,"(41.916265, -87.800515)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,10,0,2007,6,5,23,1,"(41.916265, -87.800515)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,1,0,2007,6,5,23,1,"(41.846075, -87.716277)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"2100 North Lawler Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,21, N LAWLER AVE,T154,"2100  N LAWLER AVE, Chicago, IL",41.918704999999996,-87.752329,8,1,0,2007,6,5,23,1,"(41.918705, -87.752329)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,3,0,2007,6,5,23,1,"(41.682587, -87.707973)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,8,0,2007,6,5,23,1,"(41.682587, -87.707973)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,93, S DR MARTIN LUTHER KING JR DR,T162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725516999999996,-87.61425799999999,8,1,0,2007,6,5,23,1,"(41.725517, -87.614258)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,2,0,2007,6,5,23,1,"(41.948167, -87.730698)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,1,0,2007,6,5,23,1,"(41.948167, -87.730698)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-05,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0,2007,6,5,23,1,"(41.963976, -87.69181)",64,47,56,-9,48,51,417,2000,0.42,29.1,29.79,5.2,5,7.6,9,65,63,51,57,-10,47,52,417,2000,0.27,29.16,29.78,6.2,3,8.1,8,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2007-06-26,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0,2007,6,26,26,1,"(41.95469, -87.800991)",92,70,81,10,69,72,418,2000,0.16,29.39,30.11,6.1,22,7.1,-16,71,91,73,82,9,69,72,418,2000,0.0,29.45,30.09,7.3,21,8.1,-17,73,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2007-06-26,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,4,0,2007,6,26,26,1,"(41.95469, -87.800991)",92,70,81,10,69,72,418,2000,0.16,29.39,30.11,6.1,22,7.1,-16,71,91,73,82,9,69,72,418,2000,0.0,29.45,30.09,7.3,21,8.1,-17,73,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2007-06-26,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX SALINARIUS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0,2007,6,26,26,1,"(41.95469, -87.800991)",92,70,81,10,69,72,418,2000,0.16,29.39,30.11,6.1,22,7.1,-16,71,91,73,82,9,69,72,418,2000,0.0,29.45,30.09,7.3,21,8.1,-17,73,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2007-06-26,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,1,0,2007,6,26,26,1,"(41.994991, -87.769279)",92,70,81,10,69,72,418,2000,0.16,29.39,30.11,6.1,22,7.1,-16,71,91,73,82,9,69,72,418,2000,0.0,29.45,30.09,7.3,21,8.1,-17,73,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2007-06-26,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,62, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,4,0,2007,6,26,26,1,"(41.994991, -87.769279)",92,70,81,10,69,72,418,2000,0.16,29.39,30.11,6.1,22,7.1,-16,71,91,73,82,9,69,72,418,2000,0.0,29.45,30.09,7.3,21,8.1,-17,73,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2007-06-26,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,79, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,1,0,2007,6,26,26,1,"(41.974089, -87.824812)",92,70,81,10,69,72,418,2000,0.16,29.39,30.11,6.1,22,7.1,-16,71,91,73,82,9,69,72,418,2000,0.0,29.45,30.09,7.3,21,8.1,-17,73,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2007-06-26,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,1,0,2007,6,26,26,1,"(41.9216, -87.666455)",92,70,81,10,69,72,418,2000,0.16,29.39,30.11,6.1,22,7.1,-16,71,91,73,82,9,69,72,418,2000,0.0,29.45,30.09,7.3,21,8.1,-17,73,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2007-06-26,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX RESTUANS,15, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,1,0,2007,6,26,26,1,"(41.9216, -87.666455)",92,70,81,10,69,72,418,2000,0.16,29.39,30.11,6.1,22,7.1,-16,71,91,73,82,9,69,72,418,2000,0.0,29.45,30.09,7.3,21,8.1,-17,73,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2007-06-26,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,1,0,2007,6,26,26,1,"(41.891118, -87.654491)",92,70,81,10,69,72,418,2000,0.16,29.39,30.11,6.1,22,7.1,-16,71,91,73,82,9,69,72,418,2000,0.0,29.45,30.09,7.3,21,8.1,-17,73,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2007-06-26,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,6,0,2007,6,26,26,1,"(41.891118, -87.654491)",92,70,81,10,69,72,418,2000,0.16,29.39,30.11,6.1,22,7.1,-16,71,91,73,82,9,69,72,418,2000,0.0,29.45,30.09,7.3,21,8.1,-17,73,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2007-06-26,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,2,0,2007,6,26,26,1,"(41.867108, -87.654224)",92,70,81,10,69,72,418,2000,0.16,29.39,30.11,6.1,22,7.1,-16,71,91,73,82,9,69,72,418,2000,0.0,29.45,30.09,7.3,21,8.1,-17,73,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2007-06-26,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,1,0,2007,6,26,26,1,"(41.896282, -87.655232)",92,70,81,10,69,72,418,2000,0.16,29.39,30.11,6.1,22,7.1,-16,71,91,73,82,9,69,72,418,2000,0.0,29.45,30.09,7.3,21,8.1,-17,73,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2007-06-26,"2100 North Stave Street, Chicago, IL 60647, USA",CULEX RESTUANS,21, N STAVE ST,T050,"2100  N STAVE ST, Chicago, IL",41.919343,-87.694259,8,1,0,2007,6,26,26,1,"(41.919343, -87.694259)",92,70,81,10,69,72,418,2000,0.16,29.39,30.11,6.1,22,7.1,-16,71,91,73,82,9,69,72,418,2000,0.0,29.45,30.09,7.3,21,8.1,-17,73,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2007-06-26,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,1,0,2007,6,26,26,1,"(41.688324, -87.676709)",92,70,81,10,69,72,418,2000,0.16,29.39,30.11,6.1,22,7.1,-16,71,91,73,82,9,69,72,418,2000,0.0,29.45,30.09,7.3,21,8.1,-17,73,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2007-06-26,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,1,0,2007,6,26,26,1,"(41.688324, -87.676709)",92,70,81,10,69,72,418,2000,0.16,29.39,30.11,6.1,22,7.1,-16,71,91,73,82,9,69,72,418,2000,0.0,29.45,30.09,7.3,21,8.1,-17,73,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2007-06-26,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,2,0,2007,6,26,26,1,"(41.688324, -87.676709)",92,70,81,10,69,72,418,2000,0.16,29.39,30.11,6.1,22,7.1,-16,71,91,73,82,9,69,72,418,2000,0.0,29.45,30.09,7.3,21,8.1,-17,73,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2007-06-26,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,5,0,2007,6,26,26,1,"(41.731922, -87.677512)",92,70,81,10,69,72,418,2000,0.16,29.39,30.11,6.1,22,7.1,-16,71,91,73,82,9,69,72,418,2000,0.0,29.45,30.09,7.3,21,8.1,-17,73,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2007-06-26,"North Streeter Drive, Chicago, IL 60611, USA",CULEX PIPIENS/RESTUANS,53, N STREETER DR,T129,"5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,5,1,0,2007,6,26,26,1,"(41.891126, -87.61156)",92,70,81,10,69,72,418,2000,0.16,29.39,30.11,6.1,22,7.1,-16,71,91,73,82,9,69,72,418,2000,0.0,29.45,30.09,7.3,21,8.1,-17,73,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2007-06-26,"North Streeter Drive, Chicago, IL 60611, USA",CULEX RESTUANS,53, N STREETER DR,T129,"5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,5,1,0,2007,6,26,26,1,"(41.891126, -87.61156)",92,70,81,10,69,72,418,2000,0.16,29.39,30.11,6.1,22,7.1,-16,71,91,73,82,9,69,72,418,2000,0.0,29.45,30.09,7.3,21,8.1,-17,73,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2007-06-26,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,65, N OAK PARK AVE,T143,"6500  N OAK PARK AVE, Chicago, IL",41.999128999999996,-87.795585,8,1,0,2007,6,26,26,1,"(41.999129, -87.795585)",92,70,81,10,69,72,418,2000,0.16,29.39,30.11,6.1,22,7.1,-16,71,91,73,82,9,69,72,418,2000,0.0,29.45,30.09,7.3,21,8.1,-17,73,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2007-06-26,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,65, N OAK PARK AVE,T143,"6500  N OAK PARK AVE, Chicago, IL",41.999128999999996,-87.795585,8,1,0,2007,6,26,26,1,"(41.999129, -87.795585)",92,70,81,10,69,72,418,2000,0.16,29.39,30.11,6.1,22,7.1,-16,71,91,73,82,9,69,72,418,2000,0.0,29.45,30.09,7.3,21,8.1,-17,73,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
